SAV percent cover,,,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Water depth,Sed depth,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
5/6/2015,,,13,mean,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,10.0,0.0
5/6/2015,,,13,median,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,13,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,13,max,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0
5/6/2015,,,13,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
5/6/2015,58,132,14,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
5/6/2015,,,14,2,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,0,10,0
5/6/2015,,,14,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0
5/6/2015,,,14,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,10,0
5/6/2015,,,14,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,10,0
5/6/2015,,,14,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,10,0
5/6/2015,,,14,7,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,10,0
5/6/2015,,,14,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,10,0
5/6/2015,,,14,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0
5/6/2015,,,14,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
5/6/2015,,,14,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0
5/6/2015,,,14,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0
5/6/2015,,,14,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0
5/6/2015,,,14,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
5/6/2015,,,14,15,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0
5/6/2015,,,14,mean,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,41.0,0.0,10.0,0.0
5/6/2015,,,14,median,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0
5/6/2015,,,14,min,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
5/6/2015,,,14,max,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,75,0,10,0
5/6/2015,,,14,frequency,0,100,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,100,0,100,0
5/6/2015,86,72,15,1,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,2,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0
5/6/2015,,,15,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,4,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0
5/6/2015,,,15,5,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,6,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,7,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,8,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,9,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,10,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,11,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
5/6/2015,,,15,13,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,14,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,15,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,mean,0.0,4.1,0.0,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,0.0
5/6/2015,,,15,median,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
5/6/2015,,,15,min,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
5/6/2015,,,15,max,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0
5/6/2015,,,15,frequency,0,100,0,87,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
5/6/2015,95,78,16,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
5/6/2015,,,16,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
5/6/2015,,,16,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
5/6/2015,,,16,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
5/6/2015,,,16,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
5/6/2015,,,16,6,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
5/6/2015,,,16,7,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
5/6/2015,,,16,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
5/6/2015,,,16,9,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
5/6/2015,,,16,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
5/6/2015,,,16,11,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0
5/6/2015,,,16,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
5/6/2015,,,16,13,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0
5/6/2015,,,16,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
5/6/2015,,,16,15,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
5/6/2015,,,16,mean,0.0,20.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0
5/6/2015,,,16,median,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
5/6/2015,,,16,min,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0
5/6/2015,,,16,max,0,30,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
5/6/2015,,,16,frequency,0,100,0,40,7,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
5/6/2015,90,100,17,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0
5/6/2015,,,17,4,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,7,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
5/6/2015,,,17,8,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,9,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,10,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0
5/6/2015,,,17,11,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,12,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,15,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,mean,0.0,9.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,10.0,0.0
5/6/2015,,,17,median,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,17,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,17,max,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
5/6/2015,,,17,frequency,0,100,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
5/6/2015,88,90,18,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,4,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,6,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,7,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,9,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,14,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,15,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,mean,0.0,7.3,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,10.0,0.0
5/6/2015,,,18,median,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
5/6/2015,,,18,max,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
5/6/2015,,,18,frequency,0,100,0,47,7,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
5/6/2015,80,100,19,1,0,5,0,5,0,10,25,0,0,0,0,0,0,0,0,0,0,50,0,15,20
5/6/2015,,,19,2,0,3,0,0,0,15,3,0,0,0,0,0,10,0,0,0,0,45,0,15,20
5/6/2015,,,19,3,0,5,0,5,0,15,10,0,0,0,0,0,0,0,0,0,0,35,0,15,20
5/6/2015,,,19,4,0,10,0,3,0,10,3,0,0,0,0,0,0,0,0,0,0,35,0,15,20
5/6/2015,,,19,5,0,10,0,3,0,5,10,0,0,0,0,0,0,0,0,0,0,30,0,15,20
5/6/2015,,,19,6,0,20,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,35,0,15,20
5/6/2015,,,19,7,0,10,0,3,0,15,0,0,0,0,0,0,10,0,0,0,0,35,0,15,20
5/6/2015,,,19,8,0,10,0,3,0,15,5,0,0,0,0,0,0,0,0,0,0,30,0,15,20
5/6/2015,,,19,9,0,3,0,5,0,15,15,0,0,0,0,0,0,0,0,0,0,30,0,15,20
5/6/2015,,,19,10,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,20
5/6/2015,,,19,11,0,10,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,25,0,15,20
5/6/2015,,,19,12,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,0,15,20
5/6/2015,,,19,13,0,15,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,20,0,15,20
5/6/2015,,,19,14,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,15,20
5/6/2015,,,19,15,0,3,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
5/6/2015,,,19,mean,0.0,10.6,0.0,2.4,0.0,10.5,6.1,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,31.7,0.0,14.0,18.7
5/6/2015,,,19,median,0,10,0,3,0,10,5,0,0,0,0,0,0,0,0,0,0,30,0,15,20
5/6/2015,,,19,min,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
5/6/2015,,,19,max,0,20,0,5,0,40,25,0,0,0,0,0,10,0,0,0,0,50,0,15,20
5/6/2015,,,19,frequency,0,100,0,67,0,80,80,0,0,0,0,0,13,0,0,0,0,100,0,93,93
5/12/2015,NA,128,20,1,0,3,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,2,0,3,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,3,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,5,15
5/12/2015,,,20,4,0,3,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,5,0,3,0,3,0,10,5,0,0,0,0,0,0,0,0,0,0,15,0,5,15
5/12/2015,,,20,6,0,3,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,7,0,3,0,3,0,5,10,0,0,0,0,0,0,0,0,0,0,20,0,5,15
5/12/2015,,,20,8,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,5,15
5/12/2015,,,20,9,0,3,0,3,0,5,15,0,0,0,0,0,0,0,0,0,0,20,0,5,15
5/12/2015,,,20,10,0,0,0,3,0,65,5,0,0,0,0,0,3,0,0,0,0,70,0,5,15
5/12/2015,,,20,11,0,5,0,3,0,5,10,0,0,0,0,0,0,0,0,0,0,20,0,5,15
5/12/2015,,,20,12,0,3,0,3,0,5,15,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,13,0,0,0,3,0,20,3,0,0,0,0,0,3,0,0,0,0,25,0,5,15
5/12/2015,,,20,14,0,0,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,15,0,3,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,10,0,5,15
5/12/2015,,,20,mean,0.0,2.3,0.0,2.8,0.0,17.3,5.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,24.7,0.0,5.0,15.0
5/12/2015,,,20,median,0,3,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,5,15
5/12/2015,,,20,min,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,5,15
5/12/2015,,,20,max,0,5,0,3,0,65,15,0,0,0,0,0,3,0,0,0,0,70,0,5,15
5/12/2015,,,20,frequency,0,73,0,93,0,100,87,0,0,0,0,0,13,0,0,0,0,100,0,100,100
5/12/2015,NA,37,21,1,0,3,0,5,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5,15
5/12/2015,,,21,2,0,3,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5,15
5/12/2015,,,21,3,0,3,0,0,3,10,5,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,4,0,0,0,3,0,15,3,0,0,0,0,0,5,0,0,0,0,0,0,5,15
5/12/2015,,,21,5,0,0,0,3,3,20,3,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,6,0,3,0,3,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,7,0,0,0,3,3,10,3,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,8,0,0,0,3,3,20,0,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,9,0,0,0,3,3,20,3,0,0,0,0,0,5,0,0,0,0,0,0,5,15
5/12/2015,,,21,10,0,0,0,3,3,25,3,0,0,0,0,0,0,0,0,0,0,0,0,5,15
5/12/2015,,,21,11,0,3,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,15
5/12/2015,,,21,12,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,5,15
5/12/2015,,,21,13,0,0,0,3,3,5,3,0,0,0,0,0,5,0,0,0,0,0,0,5,15
5/12/2015,,,21,14,0,0,0,5,3,5,3,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,15,0,0,0,3,0,10,3,0,0,0,0,0,3,0,0,0,5,0,0,5,15
5/12/2015,,,21,mean,0.0,1.2,0.0,2.9,2.0,13.0,2.5,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.3,0.0,0.0,5.0,15.0
5/12/2015,,,21,median,0,0,0,3,3,10,3,0,0,0,0,0,3,0,0,0,0,0,0,5,15
5/12/2015,,,21,min,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
5/12/2015,,,21,max,0,3,0,5,3,25,5,0,0,0,0,0,5,0,0,0,15,0,0,5,15
5/12/2015,,,21,frequency,0,40,0,87,67,100,80,0,0,0,0,0,73,0,0,0,13,0,0,100,100
5/21/2015,,76,23,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
5/21/2015,,,23,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,0,0
5/21/2015,,,23,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
5/21/2015,,,23,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0
5/21/2015,,,23,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
5/21/2015,,,23,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0
5/21/2015,,,23,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0
5/21/2015,,,23,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0
5/21/2015,,,23,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0
5/21/2015,,,23,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0
5/21/2015,,,23,11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
5/21/2015,,,23,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,0
5/21/2015,,,23,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
5/21/2015,,,23,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
5/21/2015,,,23,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0
5/21/2015,,,23,mean,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,0.0,0.0
5/21/2015,,,23,median,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0
5/21/2015,,,23,min,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0
5/21/2015,,,23,max,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
5/21/2015,,,23,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
5/21/2015,,75,24,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0
5/21/2015,,,24,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,0,0
5/21/2015,,,24,11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,30,0,0
5/21/2015,,,24,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,mean,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,30.0,0.0,0.0
5/21/2015,,,24,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,min,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,0,0
5/21/2015,,,24,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
5/21/2015,,,24,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
5/21/2015,,63,24C,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0
5/21/2015,,,24C,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0
5/21/2015,,,24C,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
5/21/2015,,,24C,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0
5/21/2015,,,24C,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0
5/21/2015,,,24C,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0
5/21/2015,,,24C,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0
5/21/2015,,,24C,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,10,0,0
5/21/2015,,,24C,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0
5/21/2015,,,24C,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0
5/21/2015,,,24C,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0
5/21/2015,,,24C,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,0,0
5/21/2015,,,24C,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
5/21/2015,,,24C,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,10,0,0
5/21/2015,,,24C,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0
5/21/2015,,,24C,mean,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,10.0,0.0,0.0
5/21/2015,,,24C,median,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0
5/21/2015,,,24C,min,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
5/21/2015,,,24C,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0
5/21/2015,,,24C,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
5/21/2015,,38,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2015,,,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
